Price_in_millions
1.33500106673234
3.960813169597578
2.833213344056216
1.9459101490553132
2.6946271807700692
5.1647859739235145
1.0296194171811581
3.1135153092103742
3.1135153092103742
4.74493212836325
2.772588722239781
2.3978952727983707
2.970414465569701
3.3141860046725258
4.04305126783455
2.0794415416798357
2.740840023925201
2.8903717578961645
3.1570004211501135
4.553876891600541
4.127134385045092
4.1666652238017265
3.6375861597263857
4.653960350157523
2.772588722239781
4.07753744390572
3.258096538021482
2.3978952727983707
5.857933154483459
3.713572066704308
4.7664383335842135
2.917770732084279
2.6390573296152584
4.74493212836325
4.653960350157523
4.722953221644475
3.912023005428146
2.9444389791664403
3.676300671907076
3.1570004211501135
2.9601050959108397
3.7495040759303713
4.174387269895637
1.8718021769015913
2.6026896854443837
3.091042453358316
2.1400661634962708
4.31748811353631
1.3862943611198906
4.941642422609304
2.6390573296152584
2.884800712846709
2.2617630984737906
2.9601050959108397
2.0149030205422647
4.174387269895637
3.1135153092103742
1.9021075263969205
3.784189633918261
2.70805020110221
3.7727609380946383
4.653960350157523
3.1986731175506815
2.0149030205422647
3.7887247890836524
4.629862798578463
2.2512917986064953
2.8622008809294686
3.091042453358316
4.406719247264253
0.7654678421395714
-0.37106368139083207
2.803360380906535
4.8283137373023015
2.6390573296152584
3.0349529867072724
2.517696472610991
2.9444389791664403
4.532599493153256
2.4423470353692043
1.2809338454620642
4.382026634673881
2.2192034840549946
4.5217885770490405
2.8903717578961645
3.960813169597578
3.6635616461296463
3.6888794541139363
3.2771447329921766
3.258096538021482
3.8066624897703196
5.10594547390058
3.784189633918261
4.8283137373023015
1.7047480922384253
4.553876891600541
4.0943445622221
3.258096538021482
5.19295685089021
2.8622008809294686
3.1135153092103742
4.2626798770413155
2.772588722239781
3.4011973816621555
2.833213344056216
2.995732273553991
3.6506582412937387
3.597312260588446
3.2386784521643803
2.833213344056216
4.382026634673881
4.22683374526818
3.9318256327243257
4.174387269895637
1.9629077254238845
3.5115454388310208
2.772588722239781
2.0541237336955462
5.0106352940962555
3.6635616461296463
2.9014215940827497
2.6461747973841225
2.833213344056216
2.0149030205422647
6.476972362889683
3.1135153092103742
2.8622008809294686
4.22683374526818
2.9444389791664403
2.4849066497880004
3.1135153092103742
2.3513752571634776
3.7495040759303713
4.74493212836325
2.8903717578961645
2.1972245773362196
2.803360380906535
2.9444389791664403
0.8329091229351039
2.772588722239781
2.9391619220655967
4.52720864451838
3.58351893845611
2.0149030205422647
3.367295829986474
4.700480365792417
2.6741486494265287
2.6390573296152584
4.442651256490317
2.70805020110221
3.828641396489095
2.8903717578961645
4.808111029984782
4.700480365792417
5.0106352940962555
2.302585092994046
3.3141860046725258
0.9162907318741551
4.590056548178043
2.8622008809294686
3.1780538303479458
3.624340932976365
4.269697449699962
3.332204510175204
4.174387269895637
2.1972245773362196
4.2626798770413155
2.5952547069568657
2.772588722239781
3.56953269648137
1.8809906029559975
1.2809338454620642
3.044522437723423
4.912654885736052
3.6888794541139363
2.5649493574615367
2.5649493574615367
2.995732273553991
0.8960880245566357
4.283586561860629
3.5263605246161616
2.970414465569701
4.448516375942715
4.5217885770490405
2.5257286443082556
4.400603020246817
4.605170185988092
2.2512917986064953
3.1780538303479458
4.382026634673881
3.8066624897703196
2.91235066461494
2.0794415416798357
0.5877866649021191
4.248495242049359
1.9459101490553132
1.33500106673234
3.7612001156935624
3.1354942159291497
3.091042453358316
5.135798437050262
3.6888794541139363
3.1135153092103742
3.8501476017100584
3.901972669574645
2.2192034840549946
5.19295685089021
4.241326752570746
0.8329091229351039
3.1780538303479458
4.089332020398556
4.330733340286331
1.33500106673234
3.5553480614894135
1.5686159179138452
2.1972245773362196
3.7999735016195233
3.5263605246161616
2.2512917986064953
2.8903717578961645
2.833213344056216
4.442651256490317
5.940171252720432
4.31748811353631
1.8718021769015913
2.3978952727983707
3.9889840465642745
1.6094379124341003
1.3862943611198906
2.70805020110221
3.1354942159291497
1.6094379124341003
4.3694478524670215
5.236441962829949
4.787491742782046
2.772588722239781
2.1400661634962708
3.784189633918261
5.10594547390058
4.363098624788363
2.4159137783010487
2.3513752571634776
3.8066624897703196
3.784189633918261
1.9740810260220096
4.0943445622221
2.3978952727983707
1.9740810260220096
3.3141860046725258
2.833213344056216
3.091042453358316
2.2925347571405443
4.553876891600541
2.9444389791664403
3.784189633918261
3.7256934272366524
4.553876891600541
3.258096538021482
4.174387269895637
4.248495242049359
4.976733742420574
3.0204248861443626
3.1135153092103742
2.0149030205422647
2.5257286443082556
2.3513752571634776
3.912023005428146
3.044522437723423
3.044522437723423
4.3694478524670215
2.740840023925201
3.449987545831587
4.31748811353631
3.126760535960395
4.442651256490317
2.70805020110221
2.9444389791664403
2.70805020110221
4.42484663185681
3.0204248861443626
3.2188758248682006
3.5553480614894135
3.2188758248682006
4.283586561860629
2.5257286443082556
0.6931471805599453
4.007333185232471
3.5553480614894135
2.70805020110221
2.3978952727983707
4.0943445622221
2.6390573296152584
4.248495242049359
4.0943445622221
2.5257286443082556
4.222444564849416
2.3513752571634776
2.0794415416798357
4.499809670330265
3.295836866004329
4.290459441148391
4.31748811353631
3.4965075614664802
3.9512437185814275
4.276666119016055
2.9444389791664403
3.258096538021482
4.31748811353631
3.8066624897703196
2.70805020110221
0.5007752879124892
4.442651256490317
2.2512917986064953
2.995732273553991
3.2188758248682006
5.260096153727839
3.332204510175204
3.56953269648137
3.4011973816621555
1.9740810260220096
4.993828175779875
3.449987545831587
4.74493212836325
2.3513752571634776
3.7495040759303713
5.886104031450156
5.0106352940962555
4.442651256490317
3.481240089335692
2.7013612129514133
2.2823823856765264
4.700480365792417
